,Unnamed: 0,year,state,quarter,name,type,count,amount
10576,23,2018,Uttar-pradesh,q1,varanasi district,TOTAL,573338,534929627
10577,24,2018,Uttar-pradesh,q1,gautam buddha nagar district,TOTAL,1387567,2065704007
10578,25,2018,Uttar-pradesh,q1,basti district,TOTAL,104079,97389540
10579,26,2018,Uttar-pradesh,q1,shamli district,TOTAL,50512,62956283
10580,27,2018,Uttar-pradesh,q1,maharajganj district,TOTAL,105577,120097062
10581,28,2018,Uttar-pradesh,q1,etawah district,TOTAL,67994,71410064
10582,29,2018,Uttar-pradesh,q1,etah district,TOTAL,41571,46749491
10583,30,2018,Uttar-pradesh,q1,banda district,TOTAL,50935,44150240
10584,31,2018,Uttar-pradesh,q1,bijnor district,TOTAL,142321,165947956
10585,32,2018,Uttar-pradesh,q1,hardoi district,TOTAL,97252,77897803
10586,33,2018,Uttar-pradesh,q1,balrampur district,TOTAL,32628,46601180
10587,34,2018,Uttar-pradesh,q1,amroha district,TOTAL,72415,76524251
10588,35,2018,Uttar-pradesh,q1,pilibhit district,TOTAL,83803,59744411
10589,36,2018,Uttar-pradesh,q1,mainpuri district,TOTAL,66092,48645519
10590,37,2018,Uttar-pradesh,q1,kanpur dehat district,TOTAL,51507,43732800
10591,38,2018,Uttar-pradesh,q1,jaunpur district,TOTAL,236534,219620789
10592,39,2018,Uttar-pradesh,q1,kaushambi district,TOTAL,37326,28667777
10593,40,2018,Uttar-pradesh,q1,hapur district,TOTAL,87259,108354119
10594,41,2018,Uttar-pradesh,q1,hamirpur district,TOTAL,60464,34057724
10595,42,2018,Uttar-pradesh,q1,meerut district,TOTAL,267015,345744810
10596,43,2018,Uttar-pradesh,q1,mathura district,TOTAL,161451,190549339
10597,44,2018,Uttar-pradesh,q1,chitrakoot district,TOTAL,28904,25820944
10598,45,2018,Uttar-pradesh,q1,lalitpur district,TOTAL,56296,44287534
10599,46,2018,Uttar-pradesh,q1,mau district,TOTAL,99946,87473873
10600,47,2018,Uttar-pradesh,q1,mirzapur district,TOTAL,110239,90490891
10601,48,2018,Uttar-pradesh,q1,bulandshahr district,TOTAL,140393,160467571
10602,49,2018,Uttar-pradesh,q1,gonda district,TOTAL,101085,106826667
10603,50,2018,Uttar-pradesh,q1,jhansi district,TOTAL,187592,187418140
10604,51,2018,Uttar-pradesh,q1,chandauli district,TOTAL,100454,88729335
10605,52,2018,Uttar-pradesh,q1,bhadohi district,TOTAL,83213,73257505
10606,53,2018,Uttar-pradesh,q1,pratapgarh district,TOTAL,118509,96708178
10607,54,2018,Uttar-pradesh,q1,saharanpur district,TOTAL,201611,190242511
10608,55,2018,Uttar-pradesh,q1,bara banki district,TOTAL,111809,86397546
10609,56,2018,Uttar-pradesh,q1,bareilly district,TOTAL,306561,272420020
10610,57,2018,Uttar-pradesh,q1,sitapur district,TOTAL,150536,90293233
10611,58,2018,Uttar-pradesh,q1,sultanpur district,TOTAL,118235,109203365
10612,59,2018,Uttar-pradesh,q1,agra district,TOTAL,298049,353477588
10613,60,2018,Uttar-pradesh,q1,fatehpur district,TOTAL,74858,63961334
10614,61,2018,Uttar-pradesh,q1,rae bareli district,TOTAL,91518,83209946
10615,62,2018,Uttar-pradesh,q1,firozabad district,TOTAL,74687,80497170
10616,63,2018,Uttar-pradesh,q1,kheri district,TOTAL,176154,110918009
10617,64,2018,Uttar-pradesh,q1,gorakhpur district,TOTAL,324943,377954040
10618,65,2018,Uttar-pradesh,q1,unnao district,TOTAL,83600,74063356
10619,66,2018,Uttar-pradesh,q1,prayagraj district,TOTAL,628453,652988000
10620,67,2018,Uttar-pradesh,q1,sonbhadra district,TOTAL,133602,145796021
10621,68,2018,Uttar-pradesh,q1,ghazipur district,TOTAL,183645,188308914
10622,69,2018,Uttar-pradesh,q1,farrukhabad district,TOTAL,65940,57199649
10623,70,2018,Uttar-pradesh,q1,kannauj district,TOTAL,61395,55371938
10624,71,2018,Uttar-pradesh,q1,azamgarh district,TOTAL,195700,202633767
10625,72,2018,Uttar-pradesh,q1,ayodhya district,TOTAL,139126,119104433
10626,73,2018,Uttar-pradesh,q1,deoria district,TOTAL,174133,189309639
10627,74,2018,Uttar-pradesh,q1,ghaziabad district,TOTAL,751503,1146504201
10628,0,2018,Uttar-pradesh,q2,amethi district,TOTAL,136709,169402127
10629,1,2018,Uttar-pradesh,q2,siddharthnagar district,TOTAL,130007,288864223
10630,2,2018,Uttar-pradesh,q2,auraiya district,TOTAL,92623,127991943
10631,3,2018,Uttar-pradesh,q2,sambhal district,TOTAL,79715,109611133
10632,4,2018,Uttar-pradesh,q2,kanpur nagar district,TOTAL,675908,954304698
10633,5,2018,Uttar-pradesh,q2,aligarh district,TOTAL,256395,379960393
10634,6,2018,Uttar-pradesh,q2,mahoba district,TOTAL,46294,56165442
10635,7,2018,Uttar-pradesh,q2,lucknow district,TOTAL,1289613,2162778201
10636,8,2018,Uttar-pradesh,q2,sant kabeer nagar district,TOTAL,93780,156737002
10637,9,2018,Uttar-pradesh,q2,hathras district,TOTAL,78576,88777896
10638,10,2018,Uttar-pradesh,q2,budaun district,TOTAL,92156,97824018
10639,11,2018,Uttar-pradesh,q2,moradabad district,TOTAL,197119,330817440
10640,12,2018,Uttar-pradesh,q2,kushinagar district,TOTAL,308705,491915643
10641,13,2018,Uttar-pradesh,q2,baghpat district,TOTAL,83877,147054385
10642,14,2018,Uttar-pradesh,q2,shahjahanpur district,TOTAL,138819,132885135
10643,15,2018,Uttar-pradesh,q2,muzaffarnagar district,TOTAL,185973,294302617
10644,16,2018,Uttar-pradesh,q2,ambedkar nagar district,TOTAL,174752,181333980
10645,17,2018,Uttar-pradesh,q2,bahraich district,TOTAL,114648,140182313
10646,18,2018,Uttar-pradesh,q2,jalaun district,TOTAL,121361,125278594
10647,19,2018,Uttar-pradesh,q2,rampur district,TOTAL,113190,122163788
10648,20,2018,Uttar-pradesh,q2,ballia district,TOTAL,227705,385588982
10649,21,2018,Uttar-pradesh,q2,shravasti district,TOTAL,26457,37376433
10650,22,2018,Uttar-pradesh,q2,kasganj district,TOTAL,57342,69951038
10651,23,2018,Uttar-pradesh,q2,varanasi district,TOTAL,836072,956626447
10652,24,2018,Uttar-pradesh,q2,gautam buddha nagar district,TOTAL,1942298,3398984097
10653,25,2018,Uttar-pradesh,q2,basti district,TOTAL,165558,249632355
10654,26,2018,Uttar-pradesh,q2,shamli district,TOTAL,67533,113103989
10655,27,2018,Uttar-pradesh,q2,maharajganj district,TOTAL,197236,268234701
10656,28,2018,Uttar-pradesh,q2,etawah district,TOTAL,103672,138218662
10657,29,2018,Uttar-pradesh,q2,etah district,TOTAL,59628,90948637
10658,30,2018,Uttar-pradesh,q2,banda district,TOTAL,65645,84222201
10659,31,2018,Uttar-pradesh,q2,bijnor district,TOTAL,197427,275194036
10660,32,2018,Uttar-pradesh,q2,hardoi district,TOTAL,127915,141583801
10661,33,2018,Uttar-pradesh,q2,balrampur district,TOTAL,55757,115596089
10662,34,2018,Uttar-pradesh,q2,amroha district,TOTAL,88801,133452806
10663,35,2018,Uttar-pradesh,q2,pilibhit district,TOTAL,111003,100491006
10664,36,2018,Uttar-pradesh,q2,mainpuri district,TOTAL,102490,106693739
10665,37,2018,Uttar-pradesh,q2,kanpur dehat district,TOTAL,76224,90233855
10666,38,2018,Uttar-pradesh,q2,jaunpur district,TOTAL,373996,570006464
10667,39,2018,Uttar-pradesh,q2,kaushambi district,TOTAL,49714,55342537
10668,40,2018,Uttar-pradesh,q2,hapur district,TOTAL,116427,182911500
10669,41,2018,Uttar-pradesh,q2,hamirpur district,TOTAL,70112,73680214
10670,42,2018,Uttar-pradesh,q2,meerut district,TOTAL,374625,606678417
10671,43,2018,Uttar-pradesh,q2,mathura district,TOTAL,222266,356324291
10672,44,2018,Uttar-pradesh,q2,chitrakoot district,TOTAL,40534,51262192
10673,45,2018,Uttar-pradesh,q2,lalitpur district,TOTAL,70907,80852742
10674,46,2018,Uttar-pradesh,q2,mau district,TOTAL,150163,189106682
10675,47,2018,Uttar-pradesh,q2,mirzapur district,TOTAL,159498,173308769
10676,48,2018,Uttar-pradesh,q2,bulandshahr district,TOTAL,189458,274973634
10677,49,2018,Uttar-pradesh,q2,gonda district,TOTAL,160168,277782991
10678,50,2018,Uttar-pradesh,q2,jhansi district,TOTAL,248296,366822230
10679,51,2018,Uttar-pradesh,q2,chandauli district,TOTAL,152763,182864535
10680,52,2018,Uttar-pradesh,q2,bhadohi district,TOTAL,116917,150264432
10681,53,2018,Uttar-pradesh,q2,pratapgarh district,TOTAL,190313,208682561
10682,54,2018,Uttar-pradesh,q2,saharanpur district,TOTAL,258898,335848553
10683,55,2018,Uttar-pradesh,q2,bara banki district,TOTAL,137482,162872286
10684,56,2018,Uttar-pradesh,q2,bareilly district,TOTAL,385460,487371979
10685,57,2018,Uttar-pradesh,q2,sitapur district,TOTAL,329672,178362399
10686,58,2018,Uttar-pradesh,q2,sultanpur district,TOTAL,168555,233713001
10687,59,2018,Uttar-pradesh,q2,agra district,TOTAL,401983,637164566
10688,60,2018,Uttar-pradesh,q2,fatehpur district,TOTAL,91877,111709304
10689,61,2018,Uttar-pradesh,q2,rae bareli district,TOTAL,127177,158305041
10690,62,2018,Uttar-pradesh,q2,firozabad district,TOTAL,114088,160137646
10691,63,2018,Uttar-pradesh,q2,kheri district,TOTAL,262715,195291345
10692,64,2018,Uttar-pradesh,q2,gorakhpur district,TOTAL,457691,790320804
10693,65,2018,Uttar-pradesh,q2,unnao district,TOTAL,118192,132227976
10694,66,2018,Uttar-pradesh,q2,prayagraj district,TOTAL,804712,1129002834
10695,67,2018,Uttar-pradesh,q2,sonbhadra district,TOTAL,190270,284465229
10696,68,2018,Uttar-pradesh,q2,ghazipur district,TOTAL,278757,408123160
10697,69,2018,Uttar-pradesh,q2,farrukhabad district,TOTAL,89984,108724201
10698,70,2018,Uttar-pradesh,q2,kannauj district,TOTAL,87933,101150186
10699,71,2018,Uttar-pradesh,q2,azamgarh district,TOTAL,298664,452365474
10700,72,2018,Uttar-pradesh,q2,ayodhya district,TOTAL,198523,235046659
10701,73,2018,Uttar-pradesh,q2,deoria district,TOTAL,268761,433812996
10702,74,2018,Uttar-pradesh,q2,ghaziabad district,TOTAL,1034409,1868838027
10703,0,2018,Uttar-pradesh,q3,amethi district,TOTAL,144079,202484697
10704,1,2018,Uttar-pradesh,q3,siddharthnagar district,TOTAL,148883,339236584
10705,2,2018,Uttar-pradesh,q3,auraiya district,TOTAL,145809,182207459
10706,3,2018,Uttar-pradesh,q3,sambhal district,TOTAL,78307,133958417
10707,4,2018,Uttar-pradesh,q3,kanpur nagar district,TOTAL,884952,1382466122
10708,5,2018,Uttar-pradesh,q3,aligarh district,TOTAL,316159,530873060
10709,6,2018,Uttar-pradesh,q3,mahoba district,TOTAL,56821,84095676
10710,7,2018,Uttar-pradesh,q3,lucknow district,TOTAL,1745149,3120535504
10711,8,2018,Uttar-pradesh,q3,sant kabeer nagar district,TOTAL,100614,189948864
10712,9,2018,Uttar-pradesh,q3,hathras district,TOTAL,85558,133404309
10713,10,2018,Uttar-pradesh,q3,budaun district,TOTAL,105307,144401980
10714,11,2018,Uttar-pradesh,q3,moradabad district,TOTAL,231048,455037106
10715,12,2018,Uttar-pradesh,q3,kushinagar district,TOTAL,396083,654056825
10716,13,2018,Uttar-pradesh,q3,baghpat district,TOTAL,96977,190530949
10717,14,2018,Uttar-pradesh,q3,shahjahanpur district,TOTAL,151448,193173049
10718,15,2018,Uttar-pradesh,q3,muzaffarnagar district,TOTAL,229535,383281533
10719,16,2018,Uttar-pradesh,q3,ambedkar nagar district,TOTAL,264890,269943413
10720,17,2018,Uttar-pradesh,q3,bahraich district,TOTAL,128822,200437178
10721,18,2018,Uttar-pradesh,q3,jalaun district,TOTAL,142558,169360197
10722,19,2018,Uttar-pradesh,q3,rampur district,TOTAL,370270,284977720
10723,20,2018,Uttar-pradesh,q3,ballia district,TOTAL,259630,453562948
10724,21,2018,Uttar-pradesh,q3,shravasti district,TOTAL,29870,46461399
10725,22,2018,Uttar-pradesh,q3,kasganj district,TOTAL,58678,94116515
10726,23,2018,Uttar-pradesh,q3,varanasi district,TOTAL,3305134,2367346800
10727,24,2018,Uttar-pradesh,q3,gautam buddha nagar district,TOTAL,3256802,4828673888
10728,25,2018,Uttar-pradesh,q3,basti district,TOTAL,181572,311025777
10729,26,2018,Uttar-pradesh,q3,shamli district,TOTAL,78033,143916458
10730,27,2018,Uttar-pradesh,q3,maharajganj district,TOTAL,251326,393493252
10731,28,2018,Uttar-pradesh,q3,etawah district,TOTAL,132527,187885318
10732,29,2018,Uttar-pradesh,q3,etah district,TOTAL,66044,126687687
10733,30,2018,Uttar-pradesh,q3,banda district,TOTAL,100068,124786815
10734,31,2018,Uttar-pradesh,q3,bijnor district,TOTAL,204728,369345536
10735,32,2018,Uttar-pradesh,q3,hardoi district,TOTAL,142922,195783949
10736,33,2018,Uttar-pradesh,q3,balrampur district,TOTAL,66029,134378011
10737,34,2018,Uttar-pradesh,q3,amroha district,TOTAL,100455,183940279
10738,35,2018,Uttar-pradesh,q3,pilibhit district,TOTAL,127083,141466796
10739,36,2018,Uttar-pradesh,q3,mainpuri district,TOTAL,132863,163732822
10740,37,2018,Uttar-pradesh,q3,kanpur dehat district,TOTAL,80659,128327550
10741,38,2018,Uttar-pradesh,q3,jaunpur district,TOTAL,381719,618303350
10742,39,2018,Uttar-pradesh,q3,kaushambi district,TOTAL,51040,72407852
10743,40,2018,Uttar-pradesh,q3,hapur district,TOTAL,135845,256753552
10744,41,2018,Uttar-pradesh,q3,hamirpur district,TOTAL,95140,105996113
10745,42,2018,Uttar-pradesh,q3,meerut district,TOTAL,439181,914592154
10746,43,2018,Uttar-pradesh,q3,mathura district,TOTAL,254457,497189255
10747,44,2018,Uttar-pradesh,q3,chitrakoot district,TOTAL,43872,66070987
10748,45,2018,Uttar-pradesh,q3,lalitpur district,TOTAL,84832,117829674
10749,46,2018,Uttar-pradesh,q3,mau district,TOTAL,174181,224554612
10750,47,2018,Uttar-pradesh,q3,mirzapur district,TOTAL,193581,235891742
10751,48,2018,Uttar-pradesh,q3,bulandshahr district,TOTAL,219961,384710306
10752,49,2018,Uttar-pradesh,q3,gonda district,TOTAL,180955,359187671
10753,50,2018,Uttar-pradesh,q3,jhansi district,TOTAL,305260,532106858
10754,51,2018,Uttar-pradesh,q3,chandauli district,TOTAL,286920,296736053
10755,52,2018,Uttar-pradesh,q3,bhadohi district,TOTAL,144640,193754418
10756,53,2018,Uttar-pradesh,q3,pratapgarh district,TOTAL,192406,256607676
10757,54,2018,Uttar-pradesh,q3,saharanpur district,TOTAL,291298,475751602
10758,55,2018,Uttar-pradesh,q3,bara banki district,TOTAL,165404,221289109
10759,56,2018,Uttar-pradesh,q3,bareilly district,TOTAL,530401,701813398
10760,57,2018,Uttar-pradesh,q3,sitapur district,TOTAL,1244942,657116598
10761,58,2018,Uttar-pradesh,q3,sultanpur district,TOTAL,178628,264719606
10762,59,2018,Uttar-pradesh,q3,agra district,TOTAL,491708,934001805
10763,60,2018,Uttar-pradesh,q3,fatehpur district,TOTAL,121093,158496731
10764,61,2018,Uttar-pradesh,q3,rae bareli district,TOTAL,161980,219331961
10765,62,2018,Uttar-pradesh,q3,firozabad district,TOTAL,123057,222644454
10766,63,2018,Uttar-pradesh,q3,kheri district,TOTAL,588144,407114608
10767,64,2018,Uttar-pradesh,q3,gorakhpur district,TOTAL,589891,1060239356
10768,65,2018,Uttar-pradesh,q3,unnao district,TOTAL,135326,179580331
10769,66,2018,Uttar-pradesh,q3,prayagraj district,TOTAL,1091032,1590288137
10770,67,2018,Uttar-pradesh,q3,sonbhadra district,TOTAL,233627,390785529
10771,68,2018,Uttar-pradesh,q3,ghazipur district,TOTAL,300379,479779397
10772,69,2018,Uttar-pradesh,q3,farrukhabad district,TOTAL,103556,151319932
10773,70,2018,Uttar-pradesh,q3,kannauj district,TOTAL,186578,177809589
10774,71,2018,Uttar-pradesh,q3,azamgarh district,TOTAL,307862,510111895
10775,72,2018,Uttar-pradesh,q3,ayodhya district,TOTAL,241948,328434664
10776,73,2018,Uttar-pradesh,q3,deoria district,TOTAL,309790,495910059
10777,74,2018,Uttar-pradesh,q3,ghaziabad district,TOTAL,1537030,2613540895
10778,0,2018,Uttar-pradesh,q4,amethi district,TOTAL,217755,320216704
10779,1,2018,Uttar-pradesh,q4,siddharthnagar district,TOTAL,224522,554110286
10780,2,2018,Uttar-pradesh,q4,auraiya district,TOTAL,172120,238641495
10781,3,2018,Uttar-pradesh,q4,sambhal district,TOTAL,125436,221153043
10782,4,2018,Uttar-pradesh,q4,kanpur nagar district,TOTAL,1254123,2045066576
10783,5,2018,Uttar-pradesh,q4,aligarh district,TOTAL,447620,797646145
10784,6,2018,Uttar-pradesh,q4,mahoba district,TOTAL,71696,120548655
10785,7,2018,Uttar-pradesh,q4,lucknow district,TOTAL,2611582,4678614439
10786,8,2018,Uttar-pradesh,q4,sant kabeer nagar district,TOTAL,161784,341396175
10787,9,2018,Uttar-pradesh,q4,hathras district,TOTAL,119900,215138949
10788,10,2018,Uttar-pradesh,q4,budaun district,TOTAL,158573,223748130
10789,11,2018,Uttar-pradesh,q4,moradabad district,TOTAL,347253,721241787
10790,12,2018,Uttar-pradesh,q4,kushinagar district,TOTAL,643682,1037935617
10791,13,2018,Uttar-pradesh,q4,baghpat district,TOTAL,165081,348857994
10792,14,2018,Uttar-pradesh,q4,shahjahanpur district,TOTAL,219554,305588309
10793,15,2018,Uttar-pradesh,q4,muzaffarnagar district,TOTAL,312409,597648868
10794,16,2018,Uttar-pradesh,q4,ambedkar nagar district,TOTAL,288963,375100391
10795,17,2018,Uttar-pradesh,q4,bahraich district,TOTAL,191449,312572457
10796,18,2018,Uttar-pradesh,q4,jalaun district,TOTAL,199122,260511687
10797,19,2018,Uttar-pradesh,q4,rampur district,TOTAL,230817,294450956
10798,20,2018,Uttar-pradesh,q4,ballia district,TOTAL,419084,772748973
10799,21,2018,Uttar-pradesh,q4,shravasti district,TOTAL,54867,85494015
10800,22,2018,Uttar-pradesh,q4,kasganj district,TOTAL,87216,133261924
10801,23,2018,Uttar-pradesh,q4,varanasi district,TOTAL,1806800,2082572099
10802,24,2018,Uttar-pradesh,q4,gautam buddha nagar district,TOTAL,6083056,7483532544
10803,25,2018,Uttar-pradesh,q4,basti district,TOTAL,312025,557770598
10804,26,2018,Uttar-pradesh,q4,shamli district,TOTAL,116324,249652750
10805,27,2018,Uttar-pradesh,q4,maharajganj district,TOTAL,374480,564684784
10806,28,2018,Uttar-pradesh,q4,etawah district,TOTAL,174001,301410901
10807,29,2018,Uttar-pradesh,q4,etah district,TOTAL,102642,197160950
10808,30,2018,Uttar-pradesh,q4,banda district,TOTAL,123768,158276578
10809,31,2018,Uttar-pradesh,q4,bijnor district,TOTAL,314498,560149245
10810,32,2018,Uttar-pradesh,q4,hardoi district,TOTAL,203874,300642409
10811,33,2018,Uttar-pradesh,q4,balrampur district,TOTAL,102204,240528458
10812,34,2018,Uttar-pradesh,q4,amroha district,TOTAL,170297,296873597
10813,35,2018,Uttar-pradesh,q4,pilibhit district,TOTAL,281104,223932380
10814,36,2018,Uttar-pradesh,q4,mainpuri district,TOTAL,158673,234152215
10815,37,2018,Uttar-pradesh,q4,kanpur dehat district,TOTAL,125159,215093101
10816,38,2018,Uttar-pradesh,q4,jaunpur district,TOTAL,578939,990610806
10817,39,2018,Uttar-pradesh,q4,kaushambi district,TOTAL,74106,117825845
10818,40,2018,Uttar-pradesh,q4,hapur district,TOTAL,241731,427896591
10819,41,2018,Uttar-pradesh,q4,hamirpur district,TOTAL,118516,150158878
10820,42,2018,Uttar-pradesh,q4,meerut district,TOTAL,700099,1476906079
10821,43,2018,Uttar-pradesh,q4,mathura district,TOTAL,396421,786701504
10822,44,2018,Uttar-pradesh,q4,chitrakoot district,TOTAL,65737,105741743
10823,45,2018,Uttar-pradesh,q4,lalitpur district,TOTAL,233847,186282846
10824,46,2018,Uttar-pradesh,q4,mau district,TOTAL,274518,390625309
10825,47,2018,Uttar-pradesh,q4,mirzapur district,TOTAL,292253,385922044
10826,48,2018,Uttar-pradesh,q4,bulandshahr district,TOTAL,342458,656793600
10827,49,2018,Uttar-pradesh,q4,gonda district,TOTAL,274306,571261715
10828,50,2018,Uttar-pradesh,q4,jhansi district,TOTAL,470280,822983950
10829,51,2018,Uttar-pradesh,q4,chandauli district,TOTAL,283080,391660403
10830,52,2018,Uttar-pradesh,q4,bhadohi district,TOTAL,194370,290705298
10831,53,2018,Uttar-pradesh,q4,pratapgarh district,TOTAL,273497,434763115
10832,54,2018,Uttar-pradesh,q4,saharanpur district,TOTAL,473870,763724836
10833,55,2018,Uttar-pradesh,q4,bara banki district,TOTAL,257423,350083112
10834,56,2018,Uttar-pradesh,q4,bareilly district,TOTAL,797506,1011406319
10835,57,2018,Uttar-pradesh,q4,sitapur district,TOTAL,427785,367045918
10836,58,2018,Uttar-pradesh,q4,sultanpur district,TOTAL,292592,423080891
10837,59,2018,Uttar-pradesh,q4,agra district,TOTAL,705927,1401083561
10838,60,2018,Uttar-pradesh,q4,fatehpur district,TOTAL,166912,251177436
10839,61,2018,Uttar-pradesh,q4,rae bareli district,TOTAL,234605,360317857
10840,62,2018,Uttar-pradesh,q4,firozabad district,TOTAL,192346,353962132
10841,63,2018,Uttar-pradesh,q4,kheri district,TOTAL,470761,442391136
10842,64,2018,Uttar-pradesh,q4,gorakhpur district,TOTAL,879250,1682899422
10843,65,2018,Uttar-pradesh,q4,unnao district,TOTAL,209580,298283496
10844,66,2018,Uttar-pradesh,q4,prayagraj district,TOTAL,1603709,2373886786
10845,67,2018,Uttar-pradesh,q4,sonbhadra district,TOTAL,333564,573280272
10846,68,2018,Uttar-pradesh,q4,ghazipur district,TOTAL,482849,822620900
10847,69,2018,Uttar-pradesh,q4,farrukhabad district,TOTAL,172603,251542902
10848,70,2018,Uttar-pradesh,q4,kannauj district,TOTAL,178947,223722717
10849,71,2018,Uttar-pradesh,q4,azamgarh district,TOTAL,490180,837418335
10850,72,2018,Uttar-pradesh,q4,ayodhya district,TOTAL,385089,531445205
10851,73,2018,Uttar-pradesh,q4,deoria district,TOTAL,465824,804626103
10852,74,2018,Uttar-pradesh,q4,ghaziabad district,TOTAL,2891774,4117778328
10853,0,2019,Uttar-pradesh,q1,amethi district,TOTAL,326845,421547862
10854,1,2019,Uttar-pradesh,q1,siddharthnagar district,TOTAL,302351,671054381
10855,2,2019,Uttar-pradesh,q1,auraiya district,TOTAL,207711,294870219
10856,3,2019,Uttar-pradesh,q1,sambhal district,TOTAL,167634,306890452
10857,4,2019,Uttar-pradesh,q1,kanpur nagar district,TOTAL,2045370,2882041801
10858,5,2019,Uttar-pradesh,q1,aligarh district,TOTAL,616388,1034079162
10859,6,2019,Uttar-pradesh,q1,mahoba district,TOTAL,104306,143934422
10860,7,2019,Uttar-pradesh,q1,lucknow district,TOTAL,6724967,10007890617
10861,8,2019,Uttar-pradesh,q1,sant kabeer nagar district,TOTAL,239347,462726218
10862,9,2019,Uttar-pradesh,q1,hathras district,TOTAL,174304,273821973
10863,10,2019,Uttar-pradesh,q1,budaun district,TOTAL,231747,313629446
10864,11,2019,Uttar-pradesh,q1,moradabad district,TOTAL,454392,905856098
10865,12,2019,Uttar-pradesh,q1,kushinagar district,TOTAL,1000902,1473390211
10866,13,2019,Uttar-pradesh,q1,baghpat district,TOTAL,249381,454044346
10867,14,2019,Uttar-pradesh,q1,shahjahanpur district,TOTAL,337264,406695936
10868,15,2019,Uttar-pradesh,q1,muzaffarnagar district,TOTAL,431271,786587840
10869,16,2019,Uttar-pradesh,q1,ambedkar nagar district,TOTAL,465210,515880244
10870,17,2019,Uttar-pradesh,q1,bahraich district,TOTAL,248172,407089054
10871,18,2019,Uttar-pradesh,q1,jalaun district,TOTAL,252004,330609423
10872,19,2019,Uttar-pradesh,q1,rampur district,TOTAL,321906,401776328
10873,20,2019,Uttar-pradesh,q1,ballia district,TOTAL,659104,973228100
10874,21,2019,Uttar-pradesh,q1,shravasti district,TOTAL,70553,100068299
10875,22,2019,Uttar-pradesh,q1,kasganj district,TOTAL,123238,167843223
10876,23,2019,Uttar-pradesh,q1,varanasi district,TOTAL,2290282,2681050295
10877,24,2019,Uttar-pradesh,q1,gautam buddha nagar district,TOTAL,10750094,10286434897
10878,25,2019,Uttar-pradesh,q1,basti district,TOTAL,419396,772444095
10879,26,2019,Uttar-pradesh,q1,shamli district,TOTAL,160929,331584595
10880,27,2019,Uttar-pradesh,q1,maharajganj district,TOTAL,465056,735422361
10881,28,2019,Uttar-pradesh,q1,etawah district,TOTAL,259857,358358492
10882,29,2019,Uttar-pradesh,q1,etah district,TOTAL,141351,241505950
10883,30,2019,Uttar-pradesh,q1,banda district,TOTAL,203200,232838602
10884,31,2019,Uttar-pradesh,q1,bijnor district,TOTAL,445813,719664027
10885,32,2019,Uttar-pradesh,q1,hardoi district,TOTAL,290787,390884435
10886,33,2019,Uttar-pradesh,q1,balrampur district,TOTAL,131087,301914168
10887,34,2019,Uttar-pradesh,q1,amroha district,TOTAL,236538,416822134
10888,35,2019,Uttar-pradesh,q1,pilibhit district,TOTAL,351018,308217258
10889,36,2019,Uttar-pradesh,q1,mainpuri district,TOTAL,195238,281450805
10890,37,2019,Uttar-pradesh,q1,kanpur dehat district,TOTAL,179306,271700353
10891,38,2019,Uttar-pradesh,q1,jaunpur district,TOTAL,840405,1184712382
10892,39,2019,Uttar-pradesh,q1,kaushambi district,TOTAL,110359,163354770
10893,40,2019,Uttar-pradesh,q1,hapur district,TOTAL,398797,587354810
10894,41,2019,Uttar-pradesh,q1,hamirpur district,TOTAL,155579,181681066
10895,42,2019,Uttar-pradesh,q1,meerut district,TOTAL,1120213,1863635814
10896,43,2019,Uttar-pradesh,q1,mathura district,TOTAL,594162,1014279623
10897,44,2019,Uttar-pradesh,q1,chitrakoot district,TOTAL,97299,143373050
10898,45,2019,Uttar-pradesh,q1,lalitpur district,TOTAL,253422,253074204
10899,46,2019,Uttar-pradesh,q1,mau district,TOTAL,353323,465619289
10900,47,2019,Uttar-pradesh,q1,mirzapur district,TOTAL,420967,514406790
10901,48,2019,Uttar-pradesh,q1,bulandshahr district,TOTAL,543452,895119005
10902,49,2019,Uttar-pradesh,q1,gonda district,TOTAL,351503,727849032
10903,50,2019,Uttar-pradesh,q1,jhansi district,TOTAL,714029,1067602095
10904,51,2019,Uttar-pradesh,q1,chandauli district,TOTAL,415199,499557403
10905,52,2019,Uttar-pradesh,q1,bhadohi district,TOTAL,320769,372400428
10906,53,2019,Uttar-pradesh,q1,pratapgarh district,TOTAL,397166,572695934
10907,54,2019,Uttar-pradesh,q1,saharanpur district,TOTAL,656076,1000734203
10908,55,2019,Uttar-pradesh,q1,bara banki district,TOTAL,364428,450678162
10909,56,2019,Uttar-pradesh,q1,bareilly district,TOTAL,1150731,1325492845
10910,57,2019,Uttar-pradesh,q1,sitapur district,TOTAL,473527,457965021
10911,58,2019,Uttar-pradesh,q1,sultanpur district,TOTAL,499375,610606916
10912,59,2019,Uttar-pradesh,q1,agra district,TOTAL,1055850,1798577434
10913,60,2019,Uttar-pradesh,q1,fatehpur district,TOTAL,226784,316452147
10914,61,2019,Uttar-pradesh,q1,rae bareli district,TOTAL,312361,443410196
10915,62,2019,Uttar-pradesh,q1,firozabad district,TOTAL,265828,461030301
10916,63,2019,Uttar-pradesh,q1,kheri district,TOTAL,615443,548415888
10917,64,2019,Uttar-pradesh,q1,gorakhpur district,TOTAL,1266510,2149018598
10918,65,2019,Uttar-pradesh,q1,unnao district,TOTAL,266970,377760952
